h,T
-22105.212,23120126.53
-6070.378208,34941491.46
-28422.8004,3605803.675
-14092.05128,23430898.54
-5677.076239,17420929.39
-30506.78249,22419771.34
-20028.05431,30902340.4
-28008.17402,16651557.91
-9460.394908,32056292.95
-20785.6003,7753763.502
-31449.07548,289257.2376
-29393.59476,44322132.44
-8815.681216,41786351.21
-16863.25367,27686671.11
-9963.069968,4306210.561
-18440.58046,36026399.8
-28799.16648,41093393.49
-22481.60143,35391402.08
-22289.73136,29195220.69
-13856.05195,9302847.362
-2453.057972,34750731.81
-22472.33906,14891570.03
-19794.19122,35427790.36
-29423.79024,40877451.08
-6455.923017,16334164.88
-13224.88658,14429400.29
-2749.460502,2593573.575
-25780.86859,10041496.7
-26306.5618,45697410.42
-17120.38837,44159717.28
-12041.58944,40761781.12
-12321.31825,25071701.64
-6988.384605,37221767.74
-15416.48247,18858611.14
-935.5632906,39886834.95
-559.1441783,8621946.259
-23435.72035,32559320.49
-25943.96845,42483549.34
-5265.260671,13070629.02
-9643.411555,34933133.61
-21183.42206,40734017.55
-12589.18158,1754409.826
-15944.44905,43957513.42
-15693.30242,13528355.34
-15900.08357,25489250.21
-5465.973769,41973677.77
-19125.09361,33493063.52
-26155.64017,28533717.74
-19506.52396,14248018.27
-25927.34595,12324889.79
-20832.07285,42630867.48
-7493.593654,21839594.4
-7110.505027,47583390.34
-26604.57113,4246030.809
-7663.274531,19517674.49
-8095.796152,31174087.39
-8470.346165,33096305.75
-11689.26392,5552816.492
-13426.17066,38746133.18
-9274.78402,31741154.28
-26251.00763,45734180.85
-12027.13639,47896795.38
-5249.580284,6244737.581
-25343.49556,39063126.34
-20660.21949,22030632.13
-6952.335752,20641068.02
-10674.16976,46024769.77
-29493.76493,45597866.08
-8070.923472,43494581.22
-15403.22308,5472296.878
-31537.5231,9818802.441
-15728.09989,7741831.63
-1945.378792,18356869.99
-21967.99247,9028637.332
-24343.81344,2152543.584
-596.5468068,27605644.93
-26360.09081,13098176.09
-16039.68674,45875134.81
-9709.291668,35644921.14
-21161.50048,43882097.48
-27516.23536,4458930.675
-140.7884493,18785346.79
-6506.887365,23283467.76
-30184.62704,18688038.13
-12845.10178,39913629.39
-17687.14946,39350372.68
-578.1946751,45470496.65
-2813.313148,26225738.87
-5700.468881,2338760.068
-10736.78132,40074846.73
-19742.98515,31052657.41
-11860.24227,15901777.05
-30954.15534,24069229.48
-29999.15588,31960308.26
-6065.477325,7393956.161
-31882.53417,41006405.54
-27062.26688,37011219.28
-21585.00423,45893389.79
-22373.80304,14105799.51
-31071.25715,42221071.92
-8919.544482,25302437.85
-13812.54968,45742044.47
-14213.4259,1009011.567
-19525.8625,6780504.069
-10244.88479,44094058.19
-24251.01408,38246613.76
-12653.96204,3358200.211
-24924.73653,46670700.4
-10269.22851,34677418.15
-31546.9626,33428214.22
-19546.15807,4847693.853
-320.523372,15631120.33
-22648.37396,2868092.862
-21154.83918,30166598.7
-22641.30159,35548803.69
-25994.08775,17791126.21
-11218.70549,6377583.499
-1007.79366,13358993.12
-27101.03318,9157602.863
-5104.873558,5788857.094
-28470.10226,7385054.878
-12765.20195,21865354.91
-16958.11502,19599235.88
-6791.202678,2702995.274
-28081.85025,16201376.99
-515.2196594,43200590.55
-30932.35225,47683050.75
-17680.82843,14294016.35
-28974.43637,46112838.94
-8522.443992,11269559.39
-17048.8256,10017967.06
-24138.74767,33085098.48
-1832.552658,32572454.6
-13042.07288,35382213.04
-20207.99342,18342290.19
-25469.19398,35824542.15
-28835.0841,21055949.7
-2325.63318,20590171.86
-1393.86556,36113698.44
-31591.67328,16658748.69
-20557.88194,45641626.64
-25270.6558,13784591.56
-19107.53368,42499533.64
-824.0799468,3282806.704
-2788.18771,35365658.09
-11084.21103,16939360.07
-16626.05518,9597377.202
-25156.05576,4281005.894
-29840.06101,23967861.72
-11741.44325,39033898.78
-15060.88368,46421727.98
-16771.5954,41902517.02
-15007.99956,3597363.899
-25274.90644,33193334.25
-13750.10572,12304944.6
-12263.75064,8482084.903
-29532.10367,15394704.44
-9071.191024,17345152.8
-31746.15464,42686106.02
-31106.32885,4217829.265
-24770.49986,43946735.66
-15739.47833,47209207.24
-2378.310627,42188718.36
-26846.91503,21189580
-24018.63392,28685435.82
-23443.981,37263794.68
-5489.014324,20407831.48
-27401.83545,20411631.25
-10159.98861,27991070.65
-29757.26286,29211252.17
-26352.82693,29185459.38
-23964.63285,22834532.41
-7376.956114,32626476.88
-9097.865141,6694252.637
-28823.12134,38696665.91
-2344.096435,357792.0593
-9445.41536,41999127.84
-24333.40302,29885844.69
-7665.104792,31912754.37
-27949.9314,1170499.905
-30497.69683,39818386.96
-8578.313234,45903933.84
-20806.0805,16775734.33
-20008.47889,29520272.49
-24672.68474,13575202.63
-1467.840965,30161646.92
-1659.43841,12962224.05
-19821.26174,45790723.57
-8451.429113,8730948.899
-15212.9824,4643561.115
-5564.278135,44987698.22
-20308.58558,35632389.05
-24194.2373,37274430.2
-14128.05657,17712201.17
-27761.58122,32936077.65
-18851.68548,15509019
-31396.53164,8740304.842
-10761.93646,41858567.15
-30007.41895,28076125.83
-29454.59414,1055438.406
-15529.56721,37857354.54
-2434.788603,577080.8886
-5421.34677,5519361.301
-12570.48922,19812239.63
-14912.40239,34701982.21
-11128.65072,20681598.19
-15289.72647,46703810.57
-9164.001328,28761801.61
-6676.625352,17146206.26
-31264.59454,12643989.99
-11362.10798,37632742.87
-6366.241943,39736681.76
-29547.56121,44837117.74
-9265.600552,32650180.13
-28789.86249,10181527.18
-20449.83375,45106077.15
-1192.011956,38492192.33
-813.5508839,15516330.02
-170.6834876,23799007.12
-23362.80635,332198.1428
-15253.5904,17104682.84
-7394.647927,38292202.21
-21281.07974,22375989.6
-1343.252471,10534153.65
-9664.551872,21961434.22
-12470.30008,33166198.56
-15248.61237,12446163.88
-687.7613349,41869284.41
-532.892136,7648983.678
-24883.83614,30429025.33
-29361.36674,26449481.4
-17500.39763,14482757.63
-9720.091762,20941021.28
-25642.58293,15791307.34
-13157.36197,28777626.13
-22578.07494,26040214.73
-27599.17209,17870535.14
-11461.69875,31264584.36
-8576.132642,38069107.47
-8597.081397,26294828.48
-9151.610245,10173055.56
-630.1352422,35487042.47
-26838.88326,47752544.65
-11507.03444,10717530.01
-14509.05367,11784483.61
-22196.01482,34670341.55
-24438.08802,45812217.52
-583.4696562,18995279.81
-12353.08672,28845065.83
-1373.71382,86584.76441
-21575.91409,16607622.67
-7320.374256,31351707.4
-4242.133526,29667286
-20995.94248,24798563.6
-8376.752313,10651175.54
-19814.80836,44499132.99
-11457.9675,35059140.23
-17728.47757,12250365.89
-15453.78891,36320267.11
-6850.575569,42512145.46
-7131.886586,24267578.34
-6191.06197,47265227.4
-22192.93869,27181803
-19236.07865,24703086.44
-27071.96524,27646537.8
-29307.02647,10725348.81
-10569.82455,44886714.95
-24873.24221,15069559.52
-15580.44182,6061861.082
-3165.32847,4715156.77
-25052.70471,31228584.95
-27600.47046,46155673.13
-25453.05667,9099048.764
-5115.1004,41459724.17
-7972.368687,31540486.93
-13457.77689,23726142.05
-1858.30076,2726401.264
-10265.66277,38406236.21
-5690.24185,4010978.091
-18302.15445,31683532.85
-29077.80403,29335690.94
-9189.864283,23906572.48
-2298.140941,34242503.81
-26396.5531,9776759.568
-8315.309182,4705990.818
-15619.88984,735994.5269
-10715.871,18957812.08
-20611.99346,21311560.18
-21854.19028,6702570.131
-31780.10231,39655363.65
-6218.100437,28483492.8
-18708.31679,16465128.45
-10655.54423,29852617.57
-9599.312539,22932484.57
-23667.27126,9140009.848
-30307.94931,16443607.32
-16801.40764,33827579.91
-24592.6773,3798406.658
-15685.78188,41925011.87
-7104.718713,44710310.21
-13472.45372,33462247.49
-10961.92802,23047283.79
-5056.798824,44958945.82
-5574.769419,30482998.82
-28541.28197,29818253.25
-28376.31051,10007992.26
-20820.31557,8517204.641
-24736.79713,23654445.17
-19272.28218,44540384.22
-11469.94881,28339811.36
-1155.649076,34355415.86
-13328.52999,42372681.72
-14753.06947,44549958.42
-17415.76537,39082697.49
-30051.04378,25052019.5
-14652.98481,10831615.54
-13659.50329,23249014.46
-4040.183486,23389486.85
-29382.1719,44685288.45
-1564.861502,22032768.38
-14585.97447,40171663.37
-27394.63578,35107602.43
-675.0795926,27121464.03
-20665.02657,19911808.83
-26631.06585,22557394.55
-10703.85837,28440552.5
-2822.037042,16740442.12
-30843.48984,5713136.127
-15849.79604,8879691.132
-19340.30748,24897645.37
-19468.60589,28567148
-4984.777896,9677595.956
-23412.61893,1698287.911
-19301.65715,9645135.155
-20285.8336,25776448.56
-6438.667023,22694136.37
-2536.353233,20278290.24
-10877.30229,24048107.59
-17721.94069,29544358.46
-6658.053696,30699162.65
-14887.40966,34491495.75
-9183.532998,1763370.174
-6616.951944,17639873.42
-23221.41226,16214573.66
-15202.74246,44726208.23
-27718.72075,36863887.61
-20189.69339,38411611.93
-3853.191778,9804110.08
-29263.76724,4943198.854
-614.3382557,7489896.002
-6475.641656,19850767.76
-4444.372116,42127256.23
-18265.53443,38060275.1
-6987.481056,1878836.542
-15976.71046,14410791.18
-29770.50374,28108016.6
-3773.812488,9225687.81
-2873.410881,28089014.02
-22987.40551,3412474.855
-4450.199164,24313953.27
-22925.05571,45706574.17
-16489.31186,14791977.12
-27682.13211,29417526.33
-19625.42513,22810964.93
-26991.59166,38590935.03
-7587.377271,42675206.66
-4118.349869,36064600.31
-23624.36637,8103615.648
-14014.24935,25456084.18
-21753.80151,15264053.28
-7621.205835,47645841.08
-15543.95099,41939172.15
-19993.00328,9948950.17
-19011.66602,15596201.79
-2720.019416,43544136.97
-13700.71512,46948552
-23466.47423,21908500.49
-5137.234194,41102466.16
-25612.59816,39339532.28
-2497.52631,35274706.51
-11382.81485,40444515.1
-27180.236,34821414.37
-18588.76348,23063131.09
-23475.78966,39688307.19
-17840.72093,41305935.06
-4286.676231,43780408.28
-1489.439894,45764662.23
-18092.70961,37545980.32
-13845.49897,15181667.15
-15509.77122,12835246.08
-6579.35213,29047747.92
-22014.44413,29648419.59
-25975.04206,4121060.372
-7301.265965,27132251.12
-13130.72022,15457631.56
-17957.04624,7905085.313
-7186.33353,3615187.335
-6340.465457,39598934.83
-22064.02001,37156335.26
-8875.689615,6266215.254
-20060.61122,46657945.73
-174.4502635,46357668.65
-30619.95226,15404197.04
-19133.59308,31096058.66
-24780.8685,32949094.33
-5071.136928,41033514.6
-16691.10205,16365762.52
-21713.82424,1110663.621
-15461.92259,7133336.083
-27462.10789,32699279
-11548.5059,44301207.86
-29849.18018,33026702.72
-19247.85577,1397928.361
-26767.59735,41778982.38
-15268.51314,40268058.35
-2912.241385,9523116.219
-29814.2175,21718578.29
-27527.11227,39451353.43
-5149.921742,29926824.85
-16235.35912,35527297.87
-24128.22557,26115394.9
-3161.796028,15243327.5
-23817.31457,44329013.71
-2144.830894,31237774.45
-8700.108117,10558053.41
-4123.502784,12438546.82
-30757.78512,9571100.677
-28198.08713,3020354.572
-2860.947438,18617309.27
-25674.47685,29833470.13
-4129.183122,11894473.28
-29577.68931,30108931.81
-4264.159104,3234131.383
-25839.80578,34575843.38
-5619.037475,13675027.56
-1843.749403,19084011.21
-11598.4306,47053762.12
-29617.00193,17291331.54
-13104.48492,47859149.02
-11581.87194,10252082.2
-23775.81843,43842466.84
-4890.545045,42754828.07
-17744.29164,15624207.27
-21300.97806,14556333.98
-5806.942904,1704425.777
-14315.0338,16688933.76
-24651.31332,15159292.97
-10348.49553,47467287.17
-19950.39525,29391151.74
-9182.480948,6558777.046
-25564.93299,26816826.64
-15192.28755,13882981.84
-25762.2161,26060996.3
-22020.72209,44239978.99
-24655.42785,3099149.494
-30529.60534,33355283.05
-28781.62859,17515522.84
-27802.03368,35712541.74
-7123.309313,35786709.15
-20597.4931,20030365.95
-26051.3965,26387800.18
-11068.24866,43699942.48
-20477.77382,19633437.35
-26954.16672,36732218.48
-16278.94228,33310509.14
-24603.50419,9051391.828
-28191.13493,11878936.75
-1569.988068,19086740.07
-28654.45438,24976631.66
-10891.23892,30685703.28
-16044.62743,25200839.25
-21810.5324,14763239.99
-12511.67202,18282567.94
-3653.326526,28932884.23
-803.2315291,40430665.3
-2975.466521,45865451.84
-22647.68976,17266932.52
-25961.23925,34427178
-29108.07102,40250446.04
-28645.41808,19210177.63
-1445.169767,2170654.695
-7981.426569,22498855.81
-29185.24995,21981023.17
-6935.038032,12627107.78
-12718.05668,44823282.74
-6006.800835,32912548.55
-20584.23722,17655621.56
-30215.95863,6257353.706
-336.8336605,16826254.41
-12603.30841,33749615.99
-26292.5811,23163574.79
-6379.780542,32852774.5
-12012.49778,6317827.882
-20049.13679,12585089.64
-19861.52916,11018511.8
-2543.338564,27374720.48
-17779.34527,18973352.25
-21870.65705,37025757.79
-23485.83887,25832794.01
-22696.96541,38101495.91
-8126.66737,34960878.87
-13090.379,3734768.771
-16477.46911,24524683.62
-28466.52689,13561066.17
-16123.90506,708492.7394
-28041.22585,1313591.288
-20960.83291,10112826.72
-20570.45827,24625005.22
-20589.12203,37588824.82
-17714.71875,33899023.19
-7761.256629,22596862.31
-15571.84365,28893417.56
-873.462023,27678889.6
-12692.37817,5664909.363
-25648.74139,12898004.89
-25542.47006,37668680.82
-20486.40427,17546445.77
-9218.474295,3941304.299
-8048.168394,23382346.23
-3523.153584,43043317.21
-29380.06141,34056529.35
-9906.946072,24544939.5
-19359.53322,20800037.46
-6370.58726,45960056.51
-11677.93613,30645814.08
-12621.89149,11497514.32
-4417.43393,45455365.52
-5232.766398,210345.6018
-13935.94251,9908253.393
-21499.00308,40853322.89
-8667.14355,44663778.57
-15363.38444,6790325.516
-24759.60745,13789573.59
-29883.59496,23793297.87
-23616.31976,15924468.54
-2640.048348,40630027.56
-20458.2191,32889983.17
-4006.305802,29313070.97
-3127.515463,45634441.46
-3505.880303,42281634.81
-27412.67656,2089929.042
-6605.383331,1129638.943
-4910.132069,31290897.89
-6646.945025,11545750.74
-31530.15814,9728213.457
-31693.34864,18626955.26
-29563.5151,46848706.2
-1056.069561,36771768.83
-30134.69389,41668042.99
-314.2503438,13084618.7
-29934.19158,28000860.14
-347.2282171,38218613.21
-14990.27441,36717088.8
-295.779948,11154306.9
-2107.372196,10680887.47
-26808.26483,4879716.691
-27124.33755,33409179.38
-25928.45405,10213732.96
-27919.17765,43101474.64
-21507.42702,29069293.93
-16269.65742,47416389.72
-5888.263924,22340754.73
-23271.1951,8487010.888
-1464.212899,18551420.47
-27238.49048,42022114
-22538.47761,21186181
-26699.26547,7218222.271
-7142.509145,15254651.7
-26926.70472,39203471.53
-30745.3624,38529258.3
-12017.01977,43581533.13
-19401.73069,6961882.237
-23723.0659,26434629.54
-7803.18629,9884548.987
-9741.388085,5362621.641
-27851.08043,11580336.63
-5021.497825,25989132.28
-4925.740757,8331453.705
-10028.31152,13010313.04
-14154.56209,15417810.58
-28358.15993,47220377.68
-13984.67771,34766301.45
-29123.83503,18402094.33
-1286.472693,22807432.32
-11233.0746,7506495.822
-15625.77458,13143654.93
-13063.10378,31027557.39
-6684.98018,26905601.53
-15913.55612,10218775.16
-20629.34955,32028671.89
-9319.351149,860528.0904
-7213.437196,26441643.5
-14969.53254,16845.09702
-4378.994434,31306417.38
-9295.944161,47119277.8
-6651.511099,7815314.313
-23795.1864,13031304.12
-29733.25953,33943180.35
-23763.06345,15483607.86
-2156.8546,17006504.85
-21698.67601,15765585.4
-11867.14027,6364483.768
-18804.50196,43198848.22
-15397.99407,17110789.32
-5927.02381,31702269.42
-31207.07755,41548778.1
-5554.406844,17169912.82
-25502.19693,46436290.92
-1327.181084,23200213.74
-23923.18543,47641378.33
-14515.65921,28254579.24
-24417.33101,29116604.21
-12914.09248,44308886.71
-15714.15054,35546362.05
-7543.794392,42119123.57
-21593.98493,19329588.68
-12284.56338,35308792.97
-8114.147607,27066331.51
-18140.27596,33265941.93
-14687.69977,2637988.316
-15780.2747,17538609.57
-13152.03106,37893673.3
-18177.20318,38877497.18
-11392.20354,33185475.27
-31223.66537,47724544.25
-164.7476134,11111796.63
-14794.78265,20822140.52
-28595.19826,33991191.8
-21160.93175,25129686.99
-508.8200637,6102904.04
-9483.642576,9741875.099
-23339.65942,3474587.701
-10863.57705,39585385.31
-6410.654921,26783744.93
-22203.18867,40548932.27
-23286.44051,25087238.96
-16768.19172,14611010.46
-20081.10374,18757822.88
-20411.57092,42220567.82
-31149.38104,15749484.85
-8886.695432,8423532.679
-21677.74478,44479221.43
-29911.61181,25216045.19
-793.4192132,45142136.56
-20055.76199,4402968.972
-24493.85028,21070106.03
-26904.59196,22975206.14
-10684.26259,43934787.62
-18693.2137,3835913.53
-23043.70811,30204453.28
-11848.95434,20701629.84
-4956.305813,20346707.27
-1358.769053,34075595.42
-3908.311581,17322080.27
-9791.564515,20516201.95
-29521.39372,385167.685
-24705.86822,14804234.28
-12657.94112,33696447.69
-24859.80156,6902949.05
-8038.42758,11397977.42
-15023.00827,24338946.78
-23375.5262,27847428.03
-29899.58399,31673294.6
-20965.15845,46742980.72
-11660.59451,15982618.23
-3571.761857,14181432.91
-19433.68679,5081559.62
-23692.9739,19644970.57
-17241.5745,4632061.38
-16652.60217,6053539.51
-25372.14533,36419383.77
-8405.424761,17440240.24
-8541.738821,8526760.193
-31057.10487,11300569.71
-23295.886,46123413.56
-5667.655954,34050132.99
-5168.003913,47274792.56
-18256.68897,21710889.79
-13941.78286,31793605.93
-22969.26421,35791457.06
-26626.70784,2879639.197
-52.14816473,45417297.8
-24612.66721,15840577.12
-29893.43373,478281.3011
-19765.40222,14706200.22
-10927.53142,33453893.04
-8536.111943,2975587.067
